Time,E1_D1,E1_T1,E1_D2,E1_T2,E1_D3,E1_T3,E2_D1,E2_T1,E2_D2,E2_T2,E2_D3,E2_T3,E3_D1,E3_T1,E3_D2,E3_T2,E3_D3,E3_T3,E4_D1,E4_T1,E4_D2,E4_T2,E4_D3,E4_T3,E5_D1,E5_T1,E5_D2,E5_T2,E5_D3,E5_T3,E6_D1,E6_T1,E6_D2,E6_T2,E6_D3,E6_T3,E7_D1,E7_T1,E7_D2,E7_T2,E7_D3,E7_T3,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R1_D3,off_R1_T3,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R2_D3,off_R2_T3,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R3_D3,off_R3_T3,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,off_R4_D3,off_R4_T3,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R1_D3,on_R1_T3,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R2_D3,on_R2_T3,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R3_D3,on_R3_T3,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R4_D3,on_R4_T3,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R5_D3,on_R5_T3,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2,on_R6_D3,on_R6_T3
6495,76.77734236587898,6.5,48.93279358458136,5.0,0,0,90.75627495691562,8.5,112.39404962795207,10.0,49.33861798199157,4.5,0.006088930848193286,5.0,51.89493095257123,4.5,11.186137935677436,1.0,33.57966622224751,5.0,0.0,0.0,0,0,52.95875394324446,6.5,94.69055582492192,10.0,0.0,0.0,17.034915588089518,6.5,81.0308832641227,7.0,16.0397099224044,1.5,0.0,0.0,0.0,0.0,19.78481760933073,5.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.84199688945958,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,10.987783004448204,3.0,0.0,0.0,0.0,0.0,0,0,37.577143496972,5.0,0.0,0.0,0,0
6500,50.15294923177386,4.0,0.0,0.0,0,0,124.61383460086886,10.5,56.19263373213285,5.0,80.52382309920077,6.5,19.05762498194619,8.5,47.14680544376981,4.5,64.93439230374221,6.0,0.0,0.0,0.0,0.0,0,0,78.95536895816616,8.0,86.86510190583462,8.5,0.0,0.0,67.36154743478662,7.0,28.656781672825417,2.5,36.881452158031436,3.5,0.0,0.0,67.26363080941542,8.0,18.94979563254583,2.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.42354575772777,5.0,58.12017668426682,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,36.084357750133066,3.5,11.64802072793634,1.5,0.0,0.0,10.309519266099016,3.0,0,0,7.864006378241157,5.0,0.0,0.0,0,0
6505,0.0,0.0,0.0,0.0,0,0,57.499087329901684,5.0,105.2664791950644,8.5,25.00632410923805,2.0,3.6298125284710068,10.0,93.52994894876798,13.0,68.15738570179883,6.5,0.0,0.0,0.0,0.0,0,0,103.79821727342986,10.0,0.0,0.0,0.0,0.0,26.10031003093718,3.0,51.064599741339805,4.5,58.0607968030433,5.5,36.367440996046184,4.0,83.9592329876993,9.5,13.741000309946969,1.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.96734265963295,6.0,41.4424170963739,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,23.239598572741613,2.5,27.521366139194953,2.5,0.0,0.0,15.344531429875776,1.5,29.69171225628755,3.5,0,0,0.9636932832955978,5.0,0.0,0.0,0,0
6510,0.0,0.0,0.0,0.0,0,0,112.30641137253653,9.0,25.486856301686913,2.0,0.0,0.0,6.010040728929894,9.5,70.16950596373354,20.5,33.14411050685294,3.5,0.0,0.0,2.099861934481723,0.5,0,0,5.908635352835233,0.5,0.0,0.0,0.0,0.0,45.87793325761953,4.5,76.9552882909417,7.0,88.9277377994342,8.0,92.31319058543568,10.5,29.825783683789382,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.618563519286454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,20.081976111411635,5.0,0.0,0.0,0.0,0.0,31.356020960452703,5.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,0,0
6515,0.0,0.0,0.0,0.0,0,0,18.188636672180678,1.5,0.0,0.0,0.0,0.0,8.220873367881268,5.0,94.27120087638582,29.0,50.8943730433009,4.5,15.309882356678585,1.5,26.6659473262482,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,74.43804253045604,8.0,105.57423444524014,9.5,0.0,0.0,42.35903447221153,5.0,3.967877701133773,0.5,16.474433701133762,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.269249025328683,5.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1.733092657993808,5.0,0.0,0.0,0.0,0.0,3.7655950103512623,5.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,0,0
6520,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,69.06688462844184,12.5,61.08567654342389,25.5,0.0,0.0,39.320214850825636,3.5,0.0,0.0,0,0,0.0,0.0,17.289708964366213,1.5,0.0,0.0,115.5914727218298,13.5,0.0,0.0,0.0,0.0,0.0,0.0,39.43419050222735,5.0,11.403577077250816,1.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.285296276158164,3.5,14.202446012636678,1.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.07820928465153543,5.0,0.0,0.0,0.0,0.0,0.14049743017235983,5.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,0,0
6525,0.0,0.0,37.17330403589061,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,113.82102515883022,16.5,51.88957094149117,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.493186422678065,0.5,51.07141859964386,4.5,0.0,0.0,7.918004999999994,1.0,0.0,0.0,0.0,0.0,20.010734974699005,2.5,62.96683856397368,8.5,27.616403432715742,3.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,28.415752464405188,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.907646469036706,1.5,21.98797823312026,3.0,9.505577750808314,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.003643274464707247,5.0,0.0,0.0,17.730045857066493,4.0,0.004413506305539272,5.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,0,0
6530,49.24780749733027,5.0,45.905854227034226,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,167.98556093027003,19.0,13.166068162162901,4.0,9.511021647268002,4.0,0.0,0.0,22.147108729132583,2.0,0,0,43.53710713534991,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.43909808155104,4.5,69.57136898831766,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,41.41628286995794,3.5,17.593450740382053,1.5,0.0,0.0,0.0,0.0,0.0,0.0,21.320195873517946,1.5,45.26921136052954,3.5,0.0,0.0,0.5370583359993617,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,5.0,50.44244552509653,5.0,25.766649972970786,5.0,0.0,5.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,0,0
6535,47.27792945891645,10.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.15991682414924,8.5,9.513160105781793,2.5,5.50658964323332,2.5,101.35327449026514,8.0,42.21470134387823,3.5,0,0,11.265636064371762,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.31879574115223,3.5,70.7549706783384,9.5,3.820510763657353,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.64265952994947,3.5,17.824882363566303,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.043254677671484,2.0,0.0,0.0,0.0,0.0,9.1098442883263,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,25.53175441744814,8.5,62.76001286474798,6.5,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,0,0
6540,7.3760536991031955,10.0,9.852693796163228,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.523966665947967,0.5,35.33709463561717,5.0,1.8437303211194411,1.0,93.64487468919341,8.0,33.58206566093065,3.5,0,0,0.0,0.0,103.79557234113648,8.0,0.0,0.0,0.0,0.0,51.247934242907974,4.5,5.746553029074761,0.5,31.407517159090844,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.572828440259435,2.5,0,0,11.901652484729311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.042374331017307,2.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,28.51099305203183,13.5,13.30211155898612,1.5,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,0,0
6545,14.393562161284592,11.5,57.792777215638935,9.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32.45583056358199,3.5,34.97710747751042,4.0,12.751358878382494,2.5,41.42120676174795,5.5,0.0,0.0,0,0,86.07150757010277,8.0,79.1663309740104,6.5,0.0,0.0,43.24190245917484,4.5,5.462427555464529,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.048822724772904,1.5,41.461791678320154,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,5.605846238217495,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,0,0
6550,42.12037351960161,18.5,61.94519151367821,11.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,42.43198600726803,4.0,39.01897434436007,3.5,11.2684571263185,3.0,5.8664176322429284,5.0,26.979424350091662,2.5,0,0,61.002467122849225,10.5,5.549691403150291,0.5,0.0,0.0,20.248965468193063,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.27402039454668,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.652252000000004,1.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,14.9801773055989,15.0,0.0,0.0,0.0,0.0,11.459749086149273,5.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,0,0
6555,52.45323435218335,26.0,30.83628548838169,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,41.27345395460233,4.5,41.89694419944222,4.5,14.363492328781323,5.5,33.45649401911837,9.5,8.27024087101897,1.0,0,0,9.23504401430148,10.0,37.5172774360577,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.831307761800325,4.5,0.0,0.0,34.020168397488874,3.5,9.529504416472605,1.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,42.85440956389273,10.0,0.0,0.0,0.0,0.0,3.1936620714522164,0.5,0.0,0.0,0,0,0.0,5.0,0.0,0.0,0,0
6560,20.272510677839563,30.0,39.41705362392682,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.120448958669833,2.5,43.61773535950698,7.0,2.0919290066436247,0.5,20.533322908450685,12.5,20.977026887780653,2.5,0,0,23.412312769403243,12.5,82.82196877638005,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63096044966737,1.5,12.488497525144105,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47880682084919,2.5,30.889274704497538,2.5,29.972974434038406,2.5,29.219662016299026,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,14.954060000000027,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8897544816239176,0.5,0.0,0.0,0,0
6565,23.16003276994716,35.0,56.8655679121636,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,43.89881103367484,4.0,34.473687403710336,4.5,0.0,0.0,17.632437699599024,15.0,0.0,0.0,0,0,49.82111666408056,18.5,57.24257959318916,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.838288113603426,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,17.55815412064925,1.5,33.24596926368429,2.5,32.9715508679605,2.5,0.0,0.0,24.10310481803549,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
6570,30.30823595513575,37.0,21.699266410873236,5.0,0,0,0.0,0.0,0.0,0.0,16.29401380582744,3.0,54.808911881107605,5.0,0.0,0.0,0.0,0.0,1.5061047130344605,15.0,0.0,0.0,0,0,47.01924421133906,24.5,3.8613610938824507,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.894949073819161,1.0,30.092492718677832,3.5,12.813445271928416,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,31.151990844319627,2.5,30.426486396259534,2.5,13.929525593289156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7237321983338392,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
6575,72.18849214771379,30.5,23.9530877808227,7.5,0,0,0.0,0.0,11.188000977023009,1.0,100.99119026453937,11.0,5.699493347560846,0.5,0.0,0.0,0.0,0.0,0.06738081646312821,15.0,0.0,0.0,0,0,14.433785009128712,25.0,0.0,0.0,0.0,0.0,0.0,0.0,29.834791963316633,3.5,6.609713665071322,1.5,25.943734485942116,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.88330148123072,3.5,24.805744806631864,2.0,46.291072552761364,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.97052641538037,5.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
6580,136.99172888408373,25.5,45.96232355193192,7.5,0,0,10.95771769912102,1.0,123.61101639908804,11.0,79.43231441145207,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00312603374908349,15.0,0.0,0.0,0,0,2.2209668003355887,25.0,0.0,0.0,0.0,0.0,26.980798482369362,2.5,29.250510811985247,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95096896535464,1.5,0,0,19.297557721101597,1.5,54.00616586313099,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.585659002297575,3.5,15.45739021192735,1.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
6585,129.29594951778242,17.0,14.837296626310486,1.5,0,0,124.99864735447234,11.5,98.64521919893288,9.0,62.23086941714977,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8868798927969692,12.5,0.0,0.0,0,0,5.830829850790792,22.5,9.751684919687989,2.5,0.0,0.0,25.22850039355619,5.0,0.0,0.0,10.478169643753404,2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.584218494484418,0.5,71.69680086505764,9.5,0,0,50.6438790595474,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.509501501168202,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
6590,32.609759459050345,4.0,5.3492435953173345,2.0,0,0,116.70166521902048,10.5,70.23162942818395,6.5,82.59181740004979,7.0,0.0,0.0,58.08382983093327,5.0,51.066194144991215,4.5,24.93850562639261,10.0,0.0,0.0,0,0,47.5448342869083,14.0,36.65955517912835,5.0,0.0,0.0,2.5820460781862806,5.0,17.263602955380406,1.5,65.51041345087194,8.0,0.0,0.0,0.0,0.0,0.0,0.0,81.29110332541991,7.0,78.30861653748278,9.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.671381511732761,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9332590149332418,5.0,0.0,0.0,0,0,0.0,0.0,28.26732607117004,5.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
6595,5.55019438464268,0.5,65.22096037939443,9.5,0,0,68.52393674812477,7.0,90.25358598754423,8.0,6.129569511231821,0.5,28.080623730907035,3.0,136.375949409012,12.0,51.487346086767474,4.5,19.353393197404912,3.0,0.0,0.0,0,0,3.5498558891506207,0.5,76.12609356355343,12.0,0.0,0.0,17.215604200334738,6.5,81.37333558699234,7.0,56.90967038373719,6.0,0.0,0.0,0.0,0.0,0.0,0.0,76.13674909403773,6.5,41.478414049798786,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60038929646339,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.676352389709562,2.0,0,0,34.93743265119613,3.5,15.811718696204448,1.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
6600,97.78399539598803,8.0,16.61088895278316,1.5,0,0,113.6473399278098,9.5,5.8359423901844565,0.5,6.451220951649859,0.5,60.82382620494505,14.0,81.16156181050982,7.5,41.69549121845367,3.5,0.0,0.0,0.0,0.0,0,0,63.99827881729118,8.5,63.99634217796006,6.5,0.0,0.0,86.80212806353039,10.0,63.919605974393704,6.0,5.1589043503863365,0.5,0.0,0.0,4.37368810692125,0.5,20.678535681178545,3.0,46.727799944169846,4.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.189581865065065,0.5,48.802240394751095,4.0,5.9385625193198734,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.331624928982379,5.5,37.30354913414667,4.5,0,0,20.246144183446006,5.0,1.8381295244987577,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
6605,20.73082239764102,1.5,19.587554464121173,4.0,0,0,6.036205678707489,0.5,39.138451220394614,3.0,76.50253175436733,5.5,21.947139123378633,20.0,102.60384168023762,10.0,55.090909180024056,4.5,0.0,0.0,0.0,0.0,0,0,101.06944323355114,11.5,0.0,0.0,0.0,0.0,60.2503587216936,6.5,15.407010267138787,1.5,26.985914979741352,2.5,0.0,0.0,73.59007175754371,8.0,35.04380339883073,4.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.02134866402878,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.15413094394136,10.0,0.0,0.0,0,0,2.4621255170809775,5.0,35.846210009868415,5.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
6610,30.96488814458434,2.5,50.75547682756904,8.5,0,0,52.42629147302233,4.0,83.51267462519488,6.0,0.0,0.0,7.6954053295397955,24.5,47.16792859632241,10.5,11.021378320630433,3.0,0.0,0.0,0.0,0.0,0,0,10.289322035972702,1.5,0.0,0.0,0.0,0.0,20.114987304760035,2.5,37.60625348465251,3.5,52.193903824783234,5.0,50.25654758134365,5.0,83.37246282615962,10.0,19.00273441263542,2.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.811960682053211,10.0,0.0,0.0,0,0,37.50493131131587,9.5,5.323186944713516,0.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
6615,49.279797746714266,4.5,60.46676625450365,7.0,0,0,65.53001113593376,5.0,0.0,0.0,45.612993395155826,3.5,9.926047250027779,29.5,37.35024886506585,10.5,57.36212644450524,5.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.48004674928987,2.5,81.50603390656593,7.0,6.112961929409892,0.5,82.10223737456778,9.5,44.13166032099201,6.0,3.486313870355076,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288485076589339,10.0,0.0,0.0,0,0,7.820879977710661,10.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
6620,89.66650204861273,9.5,0.0,0.0,0,0,0.0,0.0,58.37000797316941,4.5,13.186568441022125,1.0,74.92919457519352,27.0,73.54119618411971,19.5,5.120401203680274,0.5,0.0,0.0,28.058928779739603,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,83.23431730270829,9.0,5.774392099158263,0.5,0.0,0.0,46.32484239410934,5.5,25.047437120178415,3.5,3.7518346100963527,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01319051900246393,10.0,0.0,0.0,0,0,0.3915061724279383,10.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
6625,2.7448975000000004,0.5,0.0,0.0,0,0,49.7331832248813,4.0,39.574045927010914,3.0,33.434712365424105,2.5,83.57252347069922,16.0,33.39405171285304,18.5,5.952734996312643,0.5,91.66653678922654,7.5,64.65463700317284,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.880276999999921,1.5,0.0,0.0,0.0,0.0,38.53776787792606,5.0,36.79895640009039,5.0,28.69126178391855,3.5,0.0,0.0,34.418296032240214,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044567986880394983,10.0,0.0,0.0,0,0,0.016802300748395282,10.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
6630,0.0,0.0,30.03704775302635,7.0,0,0,33.0527514521046,2.5,32.984097492842736,2.5,0.0,0.0,141.49783804709514,17.5,57.50730621045557,11.5,27.036862916923155,2.5,84.88767612532465,7.0,22.84462609041151,2.0,0,0,0.0,0.0,108.94849445453914,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.170192594181458,1.5,75.45832333058729,9.5,0.0,0.0,40.49839169452744,3.5,20.712302921674215,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8616422109487374,8.5,0.0,0.0,0,0,0.00046642682769970634,10.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
6635,40.21277916124971,4.0,55.09034939782508,6.0,0,0,19.911056555418043,1.5,0.0,0.0,3.2628210000000024,0.5,115.05106815198818,11.0,67.35419011618936,7.5,39.881985431667886,3.0,54.82028525270272,4.5,18.485472478677764,1.5,0,0,103.19017446456138,8.0,86.1859822473507,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.249590991570074,0.5,77.70118172452328,9.5,3.727884157360336,0.5,0.0,0.0,11.754180192473086,1.0,41.038398783387194,5.0,0,0,0.0,0.0,0.0,0.0,16.04706468108151,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.730081621438856,4.5,0.0,0.0,0,0,0.0,10.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
